New_Task_ID,Original_Task,Input_Transformation,Output_Transformation
0ac600f8,d9fac9be.json,"reflect_vertical+color_permute(1->4,2->3,3->8,4->2,8->1)","reflect_horizontal+color_permute(1->4,2->3,3->8,4->2,8->1)"
d6093160,dae9d2b5.json,"color_permute(3->4,4->3)+reflect_horizontal",reflect_horizontal+rotate_180
85dc267f,db3e9e38.json,"color_permute(7->8,8->7)+reflect_vertical","reflect_vertical+color_permute(7->8,8->7)"
6e1b6edc,dbc1a6ce.json,reflect_vertical+rotate_90_cw,"reflect_vertical+color_permute(1->8,8->1)"
39bdcd90,dc0a314f.json,reflect_vertical+rotate_90_ccw,rotate_90_cw+reflect_vertical
9e2550a5,dc1df850.json,"color_permute(1->3,2->6,3->7,5->8,6->1,7->5,8->2)+rotate_90_cw",rotate_90_ccw+reflect_horizontal
b00155c5,dc433765.json,reflect_horizontal+rotate_180,"color_permute(3->4,4->3)+rotate_90_cw"
68d853be,ddf7fa4f.json,"color_permute(1->8,2->7,3->5,4->9,5->3,7->2,8->1,9->4)+reflect_horizontal","color_permute(1->8,2->7,3->5,4->9,5->3,7->2,8->1,9->4)+reflect_vertical"
83aaa48e,de1cd16c.json,"reflect_horizontal+color_permute(3->6,4->8,6->4,8->3)","rotate_90_ccw+color_permute(3->6,4->8,6->4,8->3)"
df29dad8,e179c5f4.json,"reflect_horizontal+color_permute(1->8,8->1)",rotate_90_cw+reflect_horizontal
436f0cd8,e21d9049.json,reflect_horizontal+rotate_180,"reflect_vertical+color_permute(1->3,2->4,3->2,4->1)"
070b84d5,e26a3af2.json,"reflect_vertical+color_permute(1->4,4->8,5->7,7->1,8->9,9->5)","rotate_90_cw+color_permute(1->4,4->8,5->7,7->1,8->9,9->5)"
b2d3f896,e3497940.json,"rotate_90_cw+color_permute(1->2,2->4,3->1,4->5,5->7,6->8,7->3,8->6)","rotate_90_ccw+color_permute(1->2,2->4,3->1,4->5,5->7,6->8,7->3,8->6)"
99351afa,e48d4e1a.json,"color_permute(2->6,3->5,5->8,6->3,8->2)+rotate_180","color_permute(2->6,3->5,5->8,6->3,8->2)+rotate_90_cw"
5287a11e,e5062a87.json,"rotate_90_ccw+color_permute(2->5,5->2)","reflect_horizontal+color_permute(2->5,5->2)"
34d6e31c,e6721834.json,rotate_90_cw+reflect_horizontal,"color_permute(1->8,2->3,3->2,4->1,8->4)+reflect_vertical"
744f4866,e76a88a6.json,"reflect_horizontal+color_permute(1->4,2->1,4->5,5->8,8->2)",rotate_180+reflect_horizontal
246d2e79,e8593010.json,"reflect_vertical+color_permute(1->5,2->1,3->2,5->3)",reflect_vertical+rotate_90_cw
1c542d91,e9614598.json,"color_permute(1->3,3->1)+reflect_horizontal",rotate_90_ccw+reflect_vertical
863953ba,e98196ab.json,"color_permute(1->7,2->6,3->5,5->2,6->8,7->3,8->1)+reflect_horizontal","color_permute(1->7,2->6,3->5,5->2,6->8,7->3,8->1)+rotate_90_cw"
a4dc053a,e9afcf9a.json,rotate_90_cw+reflect_vertical,reflect_vertical+rotate_180
14b1eeaa,ea32f347.json,reflect_horizontal+rotate_90_cw,rotate_180+reflect_horizontal
7b134963,ea786f4a.json,"rotate_90_ccw+color_permute(1->2,2->1,3->6,6->3)",rotate_180+reflect_vertical
b8c27188,eb281b96.json,"rotate_90_cw+color_permute(2->8,8->2)","reflect_vertical+color_permute(2->8,8->2)"
5cb045e6,eb5a1d5d.json,"color_permute(1->2,2->6,3->8,5->3,6->1,8->5)+rotate_180","color_permute(1->2,2->6,3->8,5->3,6->1,8->5)+reflect_horizontal"
6b92eadf,ecdecbb3.json,rotate_90_ccw+reflect_horizontal,reflect_horizontal+rotate_180
07f4cdbd,ed36ccf7.json,"rotate_180+color_permute(2->9,6->2,9->6)","color_permute(2->9,6->2,9->6)+reflect_vertical"
d9af572b,ef135b50.json,"color_permute(2->9,9->2)+reflect_vertical","rotate_90_cw+color_permute(2->9,9->2)"
d965528e,f1cefba8.json,rotate_90_ccw+reflect_vertical,"color_permute(1->4,2->8,3->2,4->1,8->3)+reflect_horizontal"
81228da9,f25fbde4.json,rotate_180+color_permute(4->6),reflect_horizontal+color_permute(4->6)
fc5b861d,f25ffba3.json,rotate_90_cw+reflect_horizontal,"color_permute(3->4,4->8,7->3,8->7)+reflect_vertical"
20f94a8e,f2829549.json,"rotate_180+color_permute(5->7,7->5)","rotate_90_ccw+color_permute(5->7,7->5)"
fa428ffe,f5b8619d.json,"reflect_horizontal+color_permute(3->8,4->5,5->3,8->4)","rotate_90_ccw+color_permute(3->8,4->5,5->3,8->4)"
e2c649f2,f76d97a5.json,"color_permute(3->5,5->3,6->9,9->6)+reflect_vertical",rotate_180+reflect_horizontal
1b124939,f8b3ba0a.json,rotate_90_ccw+reflect_vertical,"color_permute(2->3,3->8,4->2,8->4)+reflect_vertical"
f563d9a8,f8ff0b80.json,"reflect_horizontal+color_permute(1->3,2->8,3->6,6->2,7->1,8->7)","color_permute(1->3,2->8,3->6,6->2,7->1,8->7)+reflect_horizontal"
95c31cb8,f9012d9b.json,"color_permute(2->5,5->2,6->8,8->6)+reflect_vertical","color_permute(2->5,5->2,6->8,8->6)+reflect_horizontal"
07883ae1,fafffa47.json,rotate_90_ccw+reflect_vertical,"color_permute(1->2,2->1)+rotate_180"
8371dfdf,fcb5c309.json,"reflect_horizontal+color_permute(1->4,3->1,4->8,8->3)","color_permute(1->4,3->1,4->8,8->3)+rotate_90_cw"
b6eeee87,fcc82909.json,"color_permute(1->9,2->8,3->2,4->7,6->4,7->1,8->3,9->6)+rotate_180",reflect_horizontal+rotate_90_cw
e22b1eea,feca6190.json,reflect_vertical+rotate_180,"reflect_vertical+color_permute(1->7,2->8,4->2,6->1,7->6,8->9,9->4)"
7e0e844e,ff28f65a.json,rotate_90_ccw+reflect_horizontal,"rotate_90_cw+color_permute(1->2,2->1)"
